"Regulation","Ensembl ID","log2 Fold Change","Adj.Pval","Symbol","Chr","Type","CHP_115","CHP_118","CHP_137","CHP_198","CHP_69","IPF_182","IPF_202","IPF_92"
"Up","AC010894.4",3.11406465686911,"5.97e-03",NA,"NANA",NA,3.04626863185575,3.07372442305504,3.93463503475508,3.87807812530629,3.7823584188517,5.33030347333054,7.27521300622028,4.75008828512088
"Up","AC005593.1",3.11217845440903,"2.08e-02",NA,"NANA",NA,2.43835729225606,2.73371540412585,3.26987519304848,3.55879325357807,3.7823584188517,4.43929948542755,6.7646138116143,4.71556032059983
"Up","ENSG00000161040",3.11123903029894,"2.14e-02","FBXL13","7q22.1","protein_coding",7.90544831345261,5.29849434376582,5.61956047634088,5.91733917113861,7.33004813316593,7.21850570260051,11.1815947559832,8.165897670135
"Up","ENSG00000116679",3.11000074538634,"3.39e-03","IVNS1ABP","1q25.3","protein_coding",12.0068873646431,13.0297928422011,12.7825847000966,12.6305827586543,12.2781858013107,13.2728140844757,17.0366124722832,13.9008077461254
"Up","AC005622.1",3.10640962157082,"3.28e-02",NA,"NANA",NA,2.43835729225606,3.77849980431032,4.626476315451,4.55217609326009,3.42714915313468,4.64763880939823,7.96288135348969,5.16268962857756
"Up","ENSG00000113749",3.09772077659658,"1.71e-04","HRH2","5q35.2","protein_coding",7.05790544092425,7.16645767461808,7.437700849053,7.66868999891228,7.77781558364772,8.57233465637528,11.5752186031192,9.91527819946339
"Up","ENSG00000229331",3.09573149360927,"2.45e-02","GK-IT1","Xp21.2","lncRNA",3.04626863185575,5.76504737235615,6.43966545615528,6.24801685593344,4.687690093739,7.34352833418767,9.88313639015846,6.48022224947164
"Up","ENSG00000104320",3.08911630815867,"5.56e-04","NBN ENSG00000104320","8q21.3","protein_coding",11.3771306520867,11.3834745292275,10.7641166456002,10.0925654190322,11.6370112288987,12.586791612284,15.3805878163852,13.1420400890425
"Up","ENSG00000231507",3.08390971649455,"1.69e-02","LINC01353 ENSG00000231507","1q32.1","lncRNA",2.43835729225606,4.55124158428417,4.10208130258064,4.82405062408704,5.80220713738608,5.81359579223228,8.45933229138755,7.42634109276162
"Up","ENSG00000229622",3.08339186719139,"6.79e-02","MTND5P2","13q32.1","processed_pseudogene",4.18605844258646,6.30616186419644,6.89232349176915,5.98539184031318,4.1909242538589,7.32089701274105,10.2832354954927,3.95001724498577
"Up","AC005837.3",3.08222074670682,"7.12e-02",NA,"NANA",NA,2.43835729225606,2.73371540412585,3.26987519304848,2.31412704204778,2.80795861781523,3.17883446736827,5.80225055185065,3.88935359438148
"Up","BX539320.1",3.0818848121077,"1.76e-02",NA,"NANA",NA,2.77409844906071,4.24990787450119,4.38797486954844,5.17433478589839,5.42754204514763,5.13656620680079,8.63307213697481,6.95003494458683
"Up","ENSG00000119121",3.07936982210843,"5.57e-02","TRPM6","9q21.13","protein_coding",7.23155659866294,2.73371540412585,4.10208130258064,5.71841173755207,6.66668867709638,6.7042137635234,10.2206186378932,8.12701611376587
"Up","ENSG00000263693",3.07409209006619,"9.63e-02","MIR3161","11p11.2","miRNA",2,4.10922033902029,3.52700828563143,4.61080446356251,2.80795861781523,5.29976721029501,7.55984485074373,3.28208138511507
"Up","ENSG00000167210",3.07168094104739,"2.85e-02","LOXHD1","18q21.1","protein_coding",5.85721466571385,2.91371332595402,4.51214852158457,4.55217609326009,5.74276997633399,5.26857061096474,9.14737687489047,7.13123135679915
"Up","AC107959.3",3.07045060804257,"7.70e-02",NA,"NANA",NA,2.43835729225606,2.52801522067815,2,2.980417700991,2.95487788397373,3.03793156486001,5.0068984596682,4.91132355473525
"Up","ENSG00000258102",3.06678155901791,"2.58e-02","MAP1LC3B2 ENSG00000258102","12q24.22","protein_coding",3.47264509453741,3.68244763838531,4.10208130258064,2.79058642038188,4.4605839095935,4.05652979782797,7.67561878530499,5.44150615086574
"Up","ENSG00000010818",3.06559427532847,"1.05e-05","HIVEP2","6q24.2","protein_coding",10.1442404473039,9.14504785812108,9.50509777457689,9.30288698573809,9.73017244475951,11.2616231608784,13.513114511437,12.3938098077544
"Up","ENSG00000117298",3.06405011198974,"1.87e-02","ECE1","1p36.12","protein_coding",11.8369509386835,9.53192498933452,8.70740307050503,8.96650156963979,10.602014457181,10.720007206355,14.6098178886463,12.9106356779408
"Up","AL138995.1",3.05905457415786,"2.27e-02",NA,"NANA",NA,2.43835729225606,3.57954144227762,2.55627638201547,3.29839723699651,3.32277319823317,4.19571224143429,6.4484715510572,4.78380917135596
"Up","AC123912.1",3.05381360392979,"4.66e-02",NA,"NANA",NA,3.04626863185575,3.57954144227762,3.74517065500652,4.72136397766017,4.13036948749075,5.02897847562601,8.00775845241104,3.54061967144169
"Up","AP000640.2",3.05346691033532,"4.99e-03",NA,"NANA",NA,2.77409844906071,4.43814400711048,3.26987519304848,4.49106388321135,5.18116199717391,6.39316576091121,7.8825442833022,6.41715982525885
"Up","ENSG00000069399",3.04833615939789,"2.09e-04","BCL3","19q13.32","protein_coding",9.10536696021203,7.38055130775993,8.90156916390103,8.97210307026674,8.75210214621079,9.79974220006616,12.4099495315508,12.0165065279641
"Up","ENSG00000197329",3.04720299600688,"8.02e-04","PELI1","2p14","protein_coding",10.1675879656165,10.4544997663548,9.47870343872267,9.1282621680513,9.82516729784635,10.911413282568,14.0748431286265,12.0395891372749
"Up","ENSG00000105246",3.04650562465739,"3.33e-02","EBI3","19p13.3","protein_coding",3.94128821420188,3.34868810203856,2.95675405242379,3.77929815266096,5.42754204514763,4.26057193503485,7.96937846977067,6.58913016376501
"Up","AL513327.1",3.04262462867978,"7.38e-02",NA,"NANA",NA,3.04626863185575,2.28803016573722,2.55627638201547,3.1481503929349,3.210252800367,2.88176276806099,6.11511316031126,4.44752280434774
"Up","AL355916.1",3.04163132005213,"3.09e-03",NA,"NANA",NA,3.64633003224209,4.24990787450119,4.626476315451,4.29046754977374,4.1909242538589,5.20407765781949,8.099465850192,6.05239448008565
"Up","ENSG00000235030",3.04160556646398,"2.68e-02","IER3","CHR_HSCHR6_MHC_SSTO_CTG1","protein_coding",5.01813749452398,3.34868810203856,4.92344704113772,4.61080446356251,6.84684932275154,5.60463902618402,9.04344526831704,8.61311334677733
"Up","ENSG00000143546",3.03935456494554,"5.55e-02","S100A8","1q21.3","protein_coding",11.7681238820998,11.2948933083984,11.2160956341955,9.98169978160522,14.2199522523065,12.0391591355843,16.7893431616104,14.4827199697353
"Up","ENSG00000112715",3.03799567364714,"6.08e-04","VEGFA","6p21.1","protein_coding",9.96519224274104,8.98564947304703,9.74861821778501,10.4988624095093,9.38456405972645,10.8769210438473,13.9145894670612,12.1919785085708
"Up","ENSG00000012124",3.02759791516884,"5.62e-03","CD22","19q13.12","protein_coding",7.29816474939963,9.27834245193768,9.21195447513294,9.19445122807349,8.45466280133241,9.68775549912429,13.1379849385082,10.418984658489
"Up","ENSG00000124103",3.02734578901372,"2.75e-02","FAM209A","20q13.31","protein_coding",2.77409844906071,3.68244763838531,3.52700828563143,4.72136397766017,3.08820854636368,4.6953401754683,7.48926262398044,5.11049309589969
"Up","ENSG00000090924",3.02697434002687,"7.11e-03","PLEKHG2","19q13.2","protein_coding",7.91396904182686,8.57857699806429,9.05236506383728,9.52683092974314,8.53569592714564,9.32991435510636,13.1690097174419,10.1418366974324
"Up","ENSG00000230923",3.02556490846597,"1.54e-02","LINC00309","2p14","lncRNA",2.77409844906071,2.52801522067815,2.95675405242379,3.1481503929349,3.42714915313468,4.43929948542755,6.04302584199534,4.60672289618046
"Up","ENSG00000185650",3.02496383659707,"4.59e-03","ZFP36L1","14q24.1","protein_coding",12.8050060583093,11.083164168599,10.9109390676158,10.6027177010076,11.1305277098104,12.4650058965277,15.7274534668096,13.7202057700216
"Up","AL445524.1",3.02234552254791,"8.10e-03",NA,"NANA",NA,4.66127254573856,5.12664607795158,4.38797486954844,4.91991149563101,5.40215440223756,5.17071679921617,9.05265297315982,6.67250043270956
"Up","ENSG00000165030",3.02010252199354,"1.84e-03","NFIL3","9q22.31","protein_coding",8.24636572489625,9.46493591702102,9.46340128154741,7.90373034835202,9.31144404038806,10.0276291560683,13.1725334070103,11.136020446766
"Up","ENSG00000164236",3.01979744658538,"5.68e-03","ANKRD33B","5p15.2","protein_coding",6.76947972511528,4.8003812409437,6.53057292376818,7.42907466520022,5.91420411700141,7.64016597810277,10.6405659130659,8.5161354399672
"Up","AC015871.3",3.01976758754549,"4.35e-03",NA,"NANA",NA,5.92622918727768,7.74986454948233,8.05300688270144,7.92120994668566,6.87480432384739,8.73238004398246,11.7015678041249,9.08826351747864
"Up","ENSG00000112137",3.01576983725018,"1.91e-04","PHACTR1","6p24.1","protein_coding",9.22318407076429,11.3235368435301,10.6386035801294,10.2587555186415,10.2395097063957,12.2644063287692,14.3987366168589,13.0161424586292
"Up","AC073342.1",3.01445800685975,"9.24e-02",NA,"NANA",NA,2,2.28803016573722,2.95675405242379,3.55879325357807,3.5244805232603,3.53401529334692,6.24930596871925,4.56853935815858
"Up","AC002456.1",3.0104722557161,"9.24e-02",NA,"NANA",NA,2,6.68643714310389,7.14340312897079,5.51855316546353,5.05652132768572,7.55868819676222,10.2355191187573,6.67250043270956
"Up","AC084290.1",3.01030362854492,"8.44e-02",NA,"NANA",NA,2,3.21774704807994,2,3.4344622375178,3.61565839549143,4.32264073243637,6.24930596871925,4.3608102835617
"Up","ENSG00000177112",3.00656303289125,"9.19e-02","IRAG1-AS1","11p15.4","lncRNA",5.54248288821331,2.91371332595402,4.25209833823773,2.31412704204778,4.60108888203873,4.26057193503485,8.42665397837467,5.46248038379154
"Up","AC002091.1",3.00569411709159,"2.43e-03",NA,"NANA",NA,5.58578896114442,6.13528064829637,6.27413427161936,5.32201297038412,5.32319556433648,6.60779506945778,9.88313639015846,7.64393278228769
"Up","ENSG00000274000",3.00436996115695,"4.15e-03","LILRA2","CHR_HSCHR19LRC_COX1_CTG3_1","protein_coding",5.49783654058245,6.77060036370755,5.87219849928637,5.09441064653135,7.9714916677761,8.32943649544564,10.3052311435883,9.52453040462549
"Up","ENSG00000115956",3.00424523723384,"8.15e-04","PLEK","2p14","protein_coding",12.334200519789,12.7257282668888,12.6616746750075,11.9439553628854,13.3049387250992,13.7747020721892,16.8193941692943,14.6993646796773
"Up","ENSG00000089351",3.00252410267302,"2.56e-03","GRAMD1A","19q13.11","protein_coding",9.07529534898889,8.99317626141651,9.9623618400098,10.6800496062699,9.69923780936398,10.4687082562632,13.9455031973178,12.1197561218597
"Up","ENSG00000181577",2.9988267408226,"2.46e-03","C6orf223","6p21.1","lncRNA",3.64633003224209,4.10922033902029,4.51214852158457,3.77929815266096,3.61565839549143,4.87178257757807,6.31199449156998,7.4890120282701
"Up","ENSG00000197860",2.99879853604779,"2.86e-04","SGTB","5q12.3","protein_coding",9.17791293615349,10.1756620320859,9.51996624023887,8.13604484591882,9.60084895446919,11.3721501895938,13.4356102803597,11.6016378336013
"Up","ENSG00000117115",2.99757759473194,"1.13e-02","PADI2","1p36.13","protein_coding",10.0254122570938,8.7393837975402,7.8794040747003,9.39750821819835,8.50918740327996,9.10775711278886,13.3468596853353,11.0328751369855
"Up","AC108704.2",2.99422321986222,"4.75e-02",NA,"NANA",NA,5.40417207871995,6.61017067327428,7.18130835923902,7.50831529126343,5.32319556433648,7.51283189732195,11.0406283339645,5.69292533573798
"Up","ENSG00000266320",2.99418836469627,"6.42e-02","MIR3909","22q12.3","miRNA",2.43835729225606,3.21774704807994,3.74517065500652,4.6671430389971,3.42714915313468,4.59830615130724,7.54252038001464,3.88935359438148
"Up","ENSG00000174837",2.98639732194945,"1.59e-03","ADGRE1","19p13.3","protein_coding",8.0438710709619,9.4431185068517,7.46868591544227,8.94672325195388,8.95341002717287,9.71259874509023,12.7408919703917,11.1998618887959
"Up","ENSG00000264229",2.9858820900064,"3.53e-02","RNU4ATAC","2q14.2","snRNA",5.7470778126147,8.10514201481848,6.69682054575942,7.47713935011867,8.25995588020611,8.72951895543133,11.8698901975987,6.87379922155437
"Up","ENSG00000172548",2.98385253137875,"3.05e-02","NIPAL4","5q33.3","protein_coding",4.88578703383945,4.24990787450119,5.0921235595274,2.980417700991,3.210252800367,4.32264073243637,8.02032819126249,6.7080616925549
"Up","ENSG00000188305",2.98106707147825,"1.08e-03","PEAK3","19p13.3","protein_coding",5.82142852772667,4.8003812409437,4.38797486954844,5.79625870102036,4.98991557822127,6.55705639936169,9.08592051965664,7.60673412350696
"Up","AL590385.2",2.97894586849405,"3.15e-02",NA,"NANA",NA,2.43835729225606,3.68244763838531,4.38797486954844,5.3566857719782,4.06716125215486,5.81359579223228,8.11712797775294,5.46248038379154
"Up","AC092620.1",2.97854506350807,"4.46e-02",NA,"NANA",NA,3.04626863185575,5.23219066836567,4.83108620830733,5.845916817009,4.41053419309772,6.34910926596638,9.07089393744089,4.64392184074908
"Up","AC004917.1",2.973360762428,"3.47e-02",NA,"NANA",NA,2.43835729225606,2.73371540412585,3.74517065500652,2.79058642038188,3.210252800367,4.12779880359951,6.18376925154083,4.40481792293015
"Up","AC004491.1",2.97230493500912,"6.52e-02",NA,"NANA",NA,3.80133403523869,5.29849434376582,5.67375148040782,5.32201297038412,3.85900088565143,5.55378725704121,9.23356640864317,3.95001724498577
"Up","ENSG00000125730",2.97101210886954,"2.97e-03","C3","19p13.3","protein_coding",10.0056169062581,8.62453437798973,9.05236506383728,8.45286316890631,10.9906225402552,11.5214565200687,13.6767638370067,12.0702295279904
"Up","AL136441.1",2.95279755822178,"9.65e-02",NA,"NANA",NA,2.77409844906071,2.28803016573722,2.55627638201547,3.55879325357807,3.42714915313468,3.30719205923251,6.41077749607853,3.75979197834748
"Up","ENSG00000169891",2.94666188726871,"1.95e-02","REPS2","Xp22.2","protein_coding",8.73887639200118,6.925490664727,7.37365987001919,6.63455819471821,8.25995588020611,7.89122001628771,12.0557611710846,9.24778942468222
"Up","ENSG00000253006",2.94374628716818,"6.89e-02","RN7SKP283","2q36.3","misc_RNA",2.43835729225606,2.73371540412585,3.26987519304848,3.1481503929349,3.210252800367,3.30719205923251,6.31199449156998,3.88935359438148
"Up","ENSG00000153234",2.94216621160811,"1.37e-03","NR4A2","2q24.1","protein_coding",8.5819712221978,8.42750956857929,8.92967900617613,8.40396888084785,7.47101828353557,10.8005964040139,12.4403757223076,9.12161111167734
"Up","AC099811.5",2.9414201177634,"4.06e-02",NA,"NANA",NA,5.45176430143964,6.09853401736356,6.84587497177041,7.17109938770215,4.84670243617456,7.3949937462156,10.5898145064779,5.74521185278918
"Up","ENSG00000137757",2.94086797855598,"9.22e-03","CASP5","11q22.3","protein_coding",6.14468635611629,7.73796721531683,7.02331851611177,7.80046786539364,8.8111638129825,8.50366039526779,11.8537390827358,9.76404459210572
"Up","ENSG00000163297",2.93760642123241,"2.43e-03","ANTXR2","4q21.21","protein_coding",8.85847354275054,10.0368928451235,8.80167884664032,9.24853415729284,10.2023020522112,10.0757331024221,13.534221336971,12.0400252415148
"Up","AC087239.1",2.92110158676981,"1.46e-02",NA,"NANA",NA,4.18605844258646,5.12664607795158,4.626476315451,5.487600058668,6.69832148914856,7.09945097238228,9.48777914004454,6.6992532166248
"Up","ENSG00000166501",2.91778753071439,"6.03e-03","PRKCB","16p12.2","protein_coding",9.44223420919914,9.05920657421858,10.3366015016028,9.58830197596776,10.8966018469886,10.9044536524266,14.1726608058072,11.6022285833019
"Up","ENSG00000177191",2.91089984101095,"1.31e-02","B3GNT8 ENSG00000177191","19q13.2","protein_coding",6.65214891054072,3.68244763838531,5.50466084677243,5.17433478589839,5.98431278800907,6.75010959971995,9.58828722101954,7.69799196672448
"Up","AL034347.1",2.90838185515378,"4.00e-02",NA,"NANA",NA,3.80133403523869,2.73371540412585,3.26987519304848,3.55879325357807,2.80795861781523,4.49427208592631,6.68789904732344,3.95001724498577
"Up","ENSG00000147459",2.90446244486919,"1.92e-03","DOCK5","8p21.2","protein_coding",10.8982572276274,11.3210468837088,11.6537443801978,11.5835835867678,11.4718109235382,12.4126797986977,15.5519950108892,12.8762462043108
"Up","AL358472.1",2.90365966477281,"3.96e-02",NA,"NANA",NA,2.77409844906071,3.46872736378401,2.55627638201547,3.55879325357807,3.210252800367,4.43929948542755,6.50322799278737,3.95001724498577
"Up","ENSG00000103257",2.89366257903322,"9.39e-04","SLC7A5","16q24.2","protein_coding",7.62317130874235,7.88006529317025,7.30664353651895,8.77149368331366,8.83981200675018,9.09669763719842,11.8598715989856,11.1634989865133
"Up","ENSG00000158050",2.8919530307219,"5.96e-03","DUSP2","2q11.2","protein_coding",6.43252589564547,6.13528064829637,7.16248023031956,6.85672687577319,7.68086086565488,7.43769129121691,11.0062870873879,8.84642262666281
"Up","AC091271.1",2.89031139844157,"1.87e-02",NA,"NANA",NA,4.66127254573856,5.12664607795158,4.25209833823773,5.00979775185837,6.69832148914856,6.44988998579212,9.40152529022733,6.97214165115647
"Up","ENSG00000108582",2.88908678916799,"5.62e-03","CPD","17q11.2","protein_coding",11.8257053769689,11.8949142464642,9.9973134990377,9.91346854381197,11.9349130409149,12.482317811093,15.3451957761053,13.5355302525879
"Up","AC106865.1",2.88854999951573,"1.30e-02",NA,"NANA",NA,5.35495614819666,6.75887349845862,6.00495151384335,7.93274645357802,6.65598837549744,7.03602442417181,10.6826898666283,9.31275438739637
"Up","AD000864.1",2.8877140379747,"9.60e-02",NA,"NANA",NA,3.64633003224209,4.37808674229581,5.01024905535886,7.15148537096313,6.48516109959228,5.1015875822309,10.1336281950391,6.49046977070125
"Up","ENSG00000271383",2.88506553760192,"7.98e-03","NBPF19","1q21.2","protein_coding",5.7470778126147,5.59079386744202,6.34264217345235,6.83229678136682,4.95542291110072,7.62176768811337,10.0487438527792,6.90477858288286
"Up","ENSG00000230724",2.87948500573474,"3.00e-02","LINC01001","11p15.5","lncRNA",4.95347943386613,5.19785997597092,6.69682054575942,6.57690661628391,4.84670243617456,7.30560979738205,9.97962340466347,5.86031327642346
"Up","AC079209.1",2.87535906964172,"9.43e-03",NA,"NANA",NA,4.57793568529172,7.18410279276209,5.77638442586875,6.15257941115946,7.01538513998994,7.93658406229095,10.3606510539782,7.91514138743809
"Up","ENSG00000136560",2.87412684995633,"5.19e-04","TANK","2q24.2","protein_coding",10.194066123278,11.0492661729098,10.8709063347628,10.7615554753852,11.1444700217303,12.1194895554997,14.8167317569355,12.7579605265978
