"Regulation","Ensembl ID","log2 Fold Change","Adj.Pval","Symbol","Chr","Type","NSIP_73","NSIP_117","NSIP_122","NSIP_173","NSIP_179","NSIP_187","NSIP_197","NSIP_203","NSIP_80","NSIP_63","NSIP_81","NSIP_82","NSIP_84","NSIP_93","IPF_182","IPF_202","IPF_92"
"Up","CCDC151",3.31918295689157,"6.80e-02",NA,"NANA",NA,5.9393580976071,8.58442301156697,6.47838781815951,4.2699091338802,7.66421498307884,6.09153741535084,3.53830925783272,2.76054666914731,8.94310682103558,5.44939483082383,10.8598092506243,5.96443147779754,9.11008370856996,6.86496381281712,5.46099590711787,4.8537923091358,4.53225638691506
"Up","ENSG00000139537",3.31726209052424,"6.23e-02","CCDC65","12q13.12","protein_coding",6.68364453835217,9.54584821553508,5.92542824094797,4.15076592247852,8.03047499916399,6.88410559651874,3.94740757811338,4.60651438827686,8.90425887794866,5.51348137722355,10.9814390634506,5.79871426580199,9.56187178411085,6.816946851936,6.04029645680034,4.67346021368708,4.53225638691506
"Up","ENSG00000167964",3.31718958338531,"8.35e-02","RAB26","16p13.3","protein_coding",5.86241708537619,4.51233531153081,3.80934059627514,2,3.57555502839953,3.58784984564237,2,2.30027309215264,4.98215681349549,3.99172469819306,6.6187452427585,4.74783755963818,6.20453717562428,3.94926092785032,2.72504499626655,2,3.08164185787592
"Up","ENSG00000148053",3.31643539764194,"7.24e-02","NTRK2","9q21.33","protein_coding",5.40066529813455,3.43885970773827,2,3.87815610517221,4.12659373592418,3.08028247486459,4.5264063487638,5.45275774156385,2.78784292048878,7.80933085612887,5.73605037069333,5.88395098265851,4.67021741455277,3.94926092785032,3.20533268868981,2,3.1864595021007
"Up","AC093298.2",3.31643375571899,"7.95e-02",NA,"NANA",NA,2.99706145046931,2.89183327351249,2.87573304495846,3.10224038515562,3.25480622776968,3.47670315033788,2.96515226467177,2.54868811505941,4.03124954081406,6.03402156641797,4.94542109626866,4.26645586239192,3.88073470003126,2.77858002903295,2.90350334418611,2,2
"Up","ENSG00000288257",3.31493970487215,"9.18e-02","STRA6","CHR_HG2198_PATCH","protein_coding",5.60340927070476,6.16162708360065,3.17146965084859,2.46706319417919,5.5958387043308,3.96257497505829,4.26576039407477,2,6.80116754264141,6.07707053498626,9.83175687771995,5.92475235630088,8.81803185357434,6.80468867945309,4.5331436987072,3.57625534973601,4.12079316996644
"Up","ENSG00000164520",3.31468986326387,"7.85e-02","RAET1E","6q25.1","protein_coding",3.92166683266627,5.25630494980588,2.50331830210367,2.46706319417919,3.83780270217427,3.47670315033788,2,2.30027309215264,4.37220660168334,4.99034085457125,7.08178018156182,3.53888502909439,5.612764648529,3.53995003267867,2.52135378127656,2.64733385721486,2.71190683377629
"Up","ENSG00000144908",3.31192376005787,"6.37e-02","ALDH1L1","3q21.3","protein_coding",6.01240266102175,7.93312782714156,5.28789660039172,2.25235071303328,6.61870652191762,5.65423851399839,5.39543241777931,2.76054666914731,7.48449555221483,6.74425374453232,9.97626091530634,6.42889244459698,9.14297341091972,6.44279802413198,4.42035158659662,3.27242787065032,5.13997747481859
"Up","ENSG00000156218",3.31000350680754,"7.49e-02","ADAMTSL3","15q25.2","protein_coding",5.03045954964208,5.3500692433354,3.62636927522772,2.25235071303328,5.30921346100868,3.96257497505829,2,2.30027309215264,5.65808098254214,7.49699396563785,7.55631050589776,5.36691642868438,7.47873450823428,4.84809589644682,3.45481066498607,2.35967353075619,3.61983308068832
"Up","ENSG00000285344",3.30839207282849,"5.59e-02","TRIM17","CHR_HG2002_PATCH","protein_coding",5.09913887805694,3.91856966577119,3.97169646135579,2.65392136802693,3.57555502839953,3.08028247486459,4.5264063487638,2.54868811505941,4.26725964355833,5.16011201364128,7.3499868971809,4.74783755963818,5.15059419512167,3.65366763789285,2.72504499626655,2.35967353075619,2.96860794519013
"Up","ENSG00000179133",3.30750924446482,"8.63e-02","C10orf67","10p12.2","protein_coding",4.88243859046041,7.75031526025565,4.58727885509461,2.81932934102204,6.60702937138029,5.91093126243019,2,2.54868811505941,7.67603852211513,6.84731892675836,9.84674074762628,5.2433295755893,8.40368328019268,5.55233087055972,5.34217505692339,2.88706236990893,3.08164185787592
"Up","AC027237.3",3.30581894711606,"6.40e-02",NA,"NANA",NA,6.04758332310072,6.84823765538622,4.25012204710402,2.46706319417919,5.87435035347833,4.94236441165512,4.5264063487638,2.76054666914731,6.37829542721238,5.31199202137577,9.00644720077743,4.26645586239192,7.41779715745001,4.84809589644682,4.5331436987072,2.88706236990893,2.56411054329195
"Up","ENSG00000122367",3.30556495171835,"8.23e-02","LDB3","10q23.2","protein_coding",3.76138446399819,3.32030090373899,3.41677511362933,2.25235071303328,2.48140256247077,3.08028247486459,3.53830925783272,2,4.09396915521686,6.1990082045474,5.78212853316758,4.99775509354719,5.095060954029,3.13251281674557,2.72504499626655,2.35967353075619,2.39942685388785
"Up","ENSG00000070087",3.30469844282753,"7.16e-02","PFN2","3q25.1","protein_coding",7.84221615189656,9.8023520076744,6.63202361302543,3.8011184580857,8.59482045294791,7.53127763699609,6.02115214411904,4.16048855306502,9.30638373404976,6.34704840018325,12.2075737599711,6.47082499188744,10.8441135026781,8.05706352000582,6.73783741026611,6.00055727998084,5.54670405038995
"Up","ENSG00000150628",3.30441081984997,"7.33e-02","SPATA4","4q34.2","protein_coding",5.19639139488373,7.13837626087235,3.41677511362933,2.65392136802693,5.96861703369226,4.85617305935302,2.96515226467177,2.30027309215264,6.75339369051782,5.74466418781583,9.1864128212759,4.44536383967442,7.61329387140449,5.60982413888478,4.09246487645476,3.09257416188522,3.7622971707875
"Up","AC092821.1",3.30039935463984,"9.19e-02",NA,"NANA",NA,3.76138446399819,3.74532958689302,2,5.9024291917464,4.31063174436948,5.77660205188292,5.93395434976126,4.23328672601881,2,2.58129044769608,4.47007980581416,5.14315475665894,4.37617989213747,4.19446788501748,2,3.43232502399191,2
"Up","ENSG00000122778",3.29975435003319,"5.93e-02","KIAA1549","7q34","protein_coding",6.03010022611665,7.88694540230358,5.51560554358945,3.10224038515562,6.94979498854826,5.86752986642411,5.39543241777931,3.72847557298248,7.73626286327279,6.9435095838254,10.6428481158767,6.16507119242319,9.36757331093744,6.59291219251435,5.34217505692339,4.13672492353493,4.68318546659336
"Up","ENSG00000137960",3.29758519800492,"5.36e-02","GIPC2","1p31.1","protein_coding",5.40066529813455,6.56508601049481,4.11761552266629,3.54174466509382,5.33775478978556,4.38816477902986,2.96515226467177,2.76054666914731,6.14643495173297,6.07707053498626,8.54758392836805,4.70162696879682,7.40643569867934,5.46155248408891,4.09246487645476,2.64733385721486,3.1864595021007
"Up","ENSG00000078018",3.29678884628367,"4.43e-02","MAP2","2q34","protein_coding",4.76051831701177,4.97163736083822,5.51560554358945,2.81932934102204,4.47382667614337,4.44831957360638,3.94740757811338,4.16048855306502,5.25342519724429,7.58909709810932,8.18131687498979,5.75412989730553,6.51072982677449,4.52847400278139,3.56503976311573,3.27242787065032,3.08164185787592
"Up","ENSG00000138135",3.2957229653992,"4.21e-02","CH25H","10q23.31","protein_coding",8.14394705015175,6.38481867442403,5.22487408736901,5.45148961159441,6.48474490351198,6.62213037657482,2.96515226467177,7.16743821219792,5.13910593084885,5.38232859503352,9.87492125222041,7.74180622812494,8.3061796220752,6.23924836452105,4.09246487645476,4.53935824060026,4.53225638691506
"Up","ENSG00000146477",3.29484976640383,"9.85e-02","SLC22A3","6q25.3","protein_coding",3.37489409606968,3.04922343122273,2.87573304495846,2.65392136802693,2.67278775214458,2.91957656532484,4.26576039407477,2.54868811505941,2.62748389653321,5.74466418781583,3.32974444117907,3.82412888300867,3.12011877141097,2.3085712000615,2.28410037084381,2,2.39942685388785
"Up","ENSG00000267128",3.2943962884812,"9.55e-02","RNF157-AS1","17q25.1","lncRNA",4.31722353835936,5.83397833853041,3.62636927522772,2,4.71048219553846,4.11880825680551,2,2.54868811505941,5.59442788606413,5.69024797151762,7.81644191364553,4.70162696879682,6.28118267896716,4.11727199874549,3.76305373667929,2.64733385721486,2
"Up","ENSG00000183580",3.28987975136594,"7.45e-02","FBXL7","5p15.1","protein_coding",4.48059604452575,6.41406089067978,3.41677511362933,2.25235071303328,5.44658798074277,4.61505609579089,3.94740757811338,2.54868811505941,6.10134984159236,4.16134229352311,8.9111727528714,4.70162696879682,7.46236885346162,5.26082350205273,2.90350334418611,3.43232502399191,3.8919488686414
"Up","ENSG00000162543",3.28652341612004,"5.36e-02","UBXN10","1p36.12","protein_coding",9.03198323191798,11.0267766284689,9.21707960297485,7.36249580817057,9.8137472269933,9.32923247747065,6.78991427530818,7.05143605860719,10.3524022153802,7.0116645842106,13.3224344656402,7.70128210980778,11.8000327430416,8.98774975785118,7.94777259305956,6.37986248840881,7.17345603575803
"Up","ENSG00000125285",3.28510757382944,"7.59e-02","SOX21","13q32.1","protein_coding",5.9393580976071,7.36492352796815,5.15897224772317,2.46706319417919,5.75244445103293,4.56159013306992,3.53830925783272,2.54868811505941,6.43995532773438,4.45040165759426,9.58279128895573,4.20152495814125,8.92938639661996,5.60982413888478,3.85272150542818,2,3.95265199442801
"Up","ENSG00000174502",3.27946333673035,"5.94e-02","SLC26A9","1q32.1","protein_coding",4.58006158768403,3.83454841798936,4.58727885509461,2.81932934102204,2.99295015299667,2.91957656532484,6.68700515674099,2.30027309215264,2.62748389653321,5.38232859503352,4.5253097655297,5.10815543405803,5.095060954029,4.0357108280482,2.52135378127656,2.35967353075619,2.84595928035154
"Up","ENSG00000254726",3.27514706203409,"6.91e-02","MEX3A","1q22","protein_coding",3.92166683266627,4.51233531153081,5.22487408736901,2.96770860128258,4.19058402636265,3.47670315033788,3.53830925783272,2,4.26725964355833,5.79710229420474,7.948588795845,5.2433295755893,5.70838754882366,4.11727199874549,3.45481066498607,2.64733385721486,2.56411054329195
"Up","ENSG00000164627",3.27406034604837,"6.65e-02","KIF6","6p21.2","protein_coding",6.31633972353331,8.68681215925439,5.15897224772317,3.44377498674068,7.22655572882352,5.91093126243019,3.94740757811338,3.51147808898606,8.2652554012616,7.58909709810932,10.5968587457754,6.2477956824143,9.2815711804697,6.2752307064188,5.85741825914336,4.04071380106675,4.01090376021409
"Up","ENSG00000113594",3.27235622810386,"7.03e-02","LIFR","5p13.1","protein_coding",5.45408434139158,7.64941769240491,4.37147550095145,2.81932934102204,6.74127915921556,5.20897451683057,5.25858314522028,3.51147808898606,7.29727972929452,7.39860745836271,10.1154948781905,5.7313101564816,9.20658543380672,6.18353406504888,5.43219549070876,2.64733385721486,4.27136761293938
"Up","ENSG00000130433",3.27173127766096,"6.96e-02","CACNG6","19q13.42","protein_coding",5.99448530056486,7.78989390558501,5.28789660039172,2.25235071303328,6.58338764309148,5.3417709420195,5.25858314522028,2.30027309215264,7.33021851306596,4.69110003907667,11.2271276455972,5.30644596384918,9.31081191418084,6.93411953924087,4.82664415912403,2.35967353075619,3.54295277720726
"Up","ENSG00000126838",3.27006667620357,"9.81e-02","PZP","12p13.31","protein_coding",6.46687019578428,9.37606262830766,6.0026056373472,3.22529013273404,8.11946713134842,6.62213037657482,2,3.25596286232855,9.19813160667299,7.15918861474235,11.5403236385033,5.96443147779754,9.68569858750753,7.4011229983738,6.73783741026611,4.13672492353493,4.27136761293938
"Up","ENSG00000197702",3.26985554979507,"5.87e-02","PARVA","11p15.3","protein_coding",7.4667374414038,9.60885268864071,7.45941260671803,4.86944315906583,8.80105484245541,7.3927213749886,6.45614445016333,5.29165428936103,9.152817444578,7.46493823105999,12.1272922254813,6.76851734260029,11.0193527328052,8.09278910814411,6.81794763448851,5.44754515642552,6.06950441748805
"Up","ENSG00000282195",3.26935224407678,"2.14e-02","SORD2P","CHR_HSCHR15_3_CTG8","transcribed_unprocessed_pseudogene",3.84375041131145,5.95829078008651,4.48340849898263,3.6334824279039,4.83583399300754,5.43391559407823,5.74195275447813,2.94524056321531,6.52207814160269,4.79789354986234,6.7169049267274,5.61146123216047,6.16463131878952,4.74921951379496,3.20533268868981,2.88706236990893,2.96860794519013
"Up","ENSG00000143502",3.26721287540002,"7.64e-02","SUSD4","1q41","protein_coding",5.48006998346564,6.91112134770429,4.86037715749454,2.81932934102204,5.95025002245255,3.58784984564237,3.53830925783272,2.94524056321531,6.0067190915105,6.2749263378517,9.44457566598569,5.30644596384918,8.82444893483233,5.06916883143675,4.01689213940503,2.64733385721486,4.64690751087442
"Up","ENSG00000152931",3.26621269215213,"6.09e-02","PART1 ENSG00000152931","5q12.1","lncRNA",5.28750006884847,6.22899560868225,3.41677511362933,2.46706319417919,4.31063174436948,3.47670315033788,4.74709030938281,2.30027309215264,5.16854615331465,6.92005647241316,7.77716336335259,5.58624864484335,6.45667553121823,4.69711823647887,3.85272150542818,2.88706236990893,2.39942685388785
"Up","ENSG00000240216",3.2656959372263,"7.87e-02","CPHL1P","3q25.1","transcribed_unitary_pseudogene",3.76138446399819,2.89183327351249,2.50331830210367,2.25235071303328,3.66836945854255,3.22486764203519,2,3.62405284724942,4.15407532417837,6.68982174894947,4.57850311190786,4.44536383967442,4.46647848868328,3.28148059985997,2.28410037084381,2.35967353075619,2.71190683377629
"Up","ENSG00000117477",3.2652235361048,"5.75e-02","CCDC181","1q24.2","protein_coding",5.03045954964208,7.91278459416506,4.77496230828375,3.10224038515562,6.71975390552519,5.62846921357123,2.96515226467177,3.62405284724942,7.46683010458325,6.71729444222586,9.40278839769192,5.10815543405803,8.15144467532599,6.16447402064171,4.68734477400738,4.13672492353493,3.08164185787592
"Up","ENSG00000210191",3.26444209855451,"8.14e-02","MT-TL2","MT","Mt_tRNA",4.99485360373861,2.27962952404498,6.60752713002962,2.46706319417919,2.67278775214458,2.53184805551954,5.84114527299477,2,3.39758669896708,5.69024797151762,5.87009174936154,5.39622699713138,4.46647848868328,5.71836245296064,2.90350334418611,2.88706236990893,2.56411054329195
"Up","ENSG00000180190",3.26385855976511,"7.14e-02","TDRP ENSG00000180190","8p23.3","protein_coding",3.99558992813558,6.41406089067978,4.11761552266629,2.65392136802693,5.47256015163039,4.50606622175225,3.53830925783272,2.30027309215264,5.88784998,4.89732374772934,8.82850090983642,3.9079196026164,6.45667553121823,4.98475988670849,3.56503976311573,3.27242787065032,3.1864595021007
"Up","ENSG00000116141",3.26181670088187,"9.37e-02","MARK1","1q41","protein_coding",5.73871786529729,6.8374853030595,3.97169646135579,2,5.95025002245255,4.89991230920091,2,2.94524056321531,6.61054291573109,7.79650856753888,9.41746078015232,5.84196202279102,8.39220968155235,5.49245098208555,4.23267991292204,2.88706236990893,4.53225638691506
"Up","ENSG00000203697",3.2610161225454,"6.87e-02","CAPN8","1q41","protein_coding",5.22740466303244,7.68583975437986,6.3064193381322,2.81932934102204,6.78338950174175,5.43391559407823,3.53830925783272,3.82584761009309,7.96740203704725,6.41573600530545,9.67573544488174,6.19873230818128,9.4556422194572,5.7442674724953,4.95366988657462,2.35967353075619,4.91440533260313
"Up","ENSG00000183117",3.25801491000255,"6.18e-02","CSMD1","8p23.2","protein_coding",5.78114038375458,6.94156433698087,5.80132144797039,2.81932934102204,7.03069015977251,6.36557501980821,4.26576039407477,2.54868811505941,7.3751047989282,8.42371207416544,9.89602861240625,6.42889244459698,8.38354420119424,6.44279802413198,5.48923261776751,3.27242787065032,3.4617438179318
"Up","ENSG00000132821",3.25789750693151,"8.06e-02","VSTM2L","20q11.23","protein_coding",6.79134191984785,8.24117684472901,6.3064193381322,2.81932934102204,5.98675315019073,6.01404463217164,2.96515226467177,2.76054666914731,7.49615347867967,3.57760902443798,12.3184853784561,6.11305948108047,10.3100771694619,7.41731564849543,5.27888119935572,2.88706236990893,4.22290153816116
"Up","ENSG00000150556",3.25695702488806,"9.38e-02","LYPD6B","2q23.2","protein_coding",5.90140045264369,7.67380094599431,4.94101643645333,2.25235071303328,6.41948252685902,5.24333705316816,2.96515226467177,2.30027309215264,7.13525095741596,6.48130143669737,10.1143696405205,4.87820121399645,8.81588646787361,6.1451587909376,5.03253712795715,2.64733385721486,4.57149455594693
"Up","ENSG00000228412",3.25537849855762,"6.66e-02","LNC-LBCS","6p22.3","lncRNA",5.88204043722889,7.60572950239601,4.86037715749454,3.33866459066585,6.76248796811093,5.95306503204326,3.53830925783272,2.76054666914731,7.85419344942296,7.64738668694127,10.0581293933257,5.75412989730553,8.40938604183716,5.91364119640748,5.40280840210256,3.43232502399191,3.61983308068832
"Up","ENSG00000164185",3.25525393308014,"8.64e-02","ZNF474","5q23.2","protein_coding",5.50559584471899,8.56500013113534,5.22487408736901,3.33866459066585,7.44562008275817,6.39644043446666,2.96515226467177,3.51147808898606,7.99231207416623,3.99172469819306,10.8483491971052,5.07228588384362,9.28932375358261,6.6894096604395,5.51692726634514,4.53935824060026,4.53225638691506
"Up","ENSG00000081479",3.25365003514995,"5.87e-02","LRP2","2q31.1","protein_coding",5.88204043722889,3.99796572414005,5.01738599481546,4.21156709094476,4.57319354398661,4.94236441165512,3.94740757811338,2.94524056321531,3.29453679788181,8.52045699403379,7.60839318881943,6.21527285568127,5.72677443885106,4.84809589644682,4.16427515609623,2.35967353075619,3.08164185787592
